;r;T0;r2;Tcp2;r3;Tcp3;k;s;logL;logLEpid;logPrior;lp__;t2;t2.2;t2.3;dt.T0;dt.Tcp2;dt.Tcp3;model
5466;0.174137733737962;34;0.0524721862887411;83;0.0524721862887411;139;1;137.357793787471;-161.247134475414;0;-8.61280955052487;-169.859944025939;3.98045366550467;13.2098017937681;13.2098017937681;2020-09-18;2020-11-06;2021-01-01;import
5467;0.16959641017373;32;0.0581410711882815;83;0.0581410711882815;139;1;22.4704992796459;-161.287351653365;0;-8.44781332116789;-169.735164974533;4.08703922358914;11.9218164783254;11.9218164783254;2020-09-16;2020-11-06;2021-01-01;import
5468;0.175957005128167;32;0.0375180471136976;83;0.0375180471136976;139;1;53.2260579858021;-161.751223672315;0;-9.07819277675632;-170.829416449071;3.93929858066781;18.4750335874194;18.4750335874194;2020-09-16;2020-11-06;2021-01-01;import
5469;0.172385369393017;33;0.0429677089789706;83;0.0429677089789706;139;1;145.198502164897;-161.301907621195;0;-8.85876784248625;-170.160675463681;4.02091652557622;16.1318161249693;16.1318161249693;2020-09-17;2020-11-06;2021-01-01;import
5470;0.163350752012382;29;0.0609958248659295;83;0.0609958248659295;139;1;21.5513775772426;-162.444441093841;0;-8.35893869907209;-170.803379792913;4.24330572109888;11.3638463301956;11.3638463301956;2020-09-13;2020-11-06;2021-01-01;import
5471;0.170789085077273;37;0.0754730916082672;83;0.0754730916082672;139;1;21.4107246589855;-161.823999359418;0;-8.20787285199702;-170.031872211416;4.05849811916455;9.18403057022802;9.18403057022802;2020-09-21;2020-11-06;2021-01-01;import
5472;0.178259492099308;37;0.0706007443346175;83;0.0706007443346175;139;1;28.4910927345172;-160.602873335094;0;-8.30693854637556;-168.90981188147;3.88841666941244;9.81784522376596;9.81784522376596;2020-09-21;2020-11-06;2021-01-01;import
5473;0.176325056007959;37;0.0755214283247395;83;0.0755214283247395;139;1;23.0013444867744;-160.906454382717;0;-8.23515987375866;-169.141614256475;3.93107591316267;9.17815242555314;9.17815242555314;2020-09-21;2020-11-06;2021-01-01;import
5474;0.167539757008733;36;0.086349019344383;83;0.086349019344383;139;1;25.1048619650554;-161.700302591766;0;-8.09534572071191;-169.795648312478;4.13721013409261;8.02727333584981;8.02727333584981;2020-09-20;2020-11-06;2021-01-01;import
5475;0.161616771153677;32;0.0761570191572356;83;0.0761570191572356;139;1;37.8843321954487;-162.036518267239;0;-8.16227682373644;-170.198795090976;4.28883200432738;9.10155345141407;9.10155345141407;2020-09-16;2020-11-06;2021-01-01;import
