"","country","date","csum.cases"
"3170","Egypt",2020-02-05,0
"3171","El Salvador",2020-02-05,0
"3172","Equatorial Guinea",2020-02-05,0
"3173","Eritrea",2020-02-05,0
"3174","Estonia",2020-02-05,0
"3175","Eswatini",2020-02-05,0
"3176","Ethiopia",2020-02-05,0
"3177","Falkland Islands (Malvinas)",2020-02-05,0
"3178","Faroe Islands",2020-02-05,0
"3179","Fiji",2020-02-05,0
"3180","Finland",2020-02-05,1
"3181","France",2020-02-05,6
"3182","French Guiana",2020-02-05,0
"3183","French Polynesia",2020-02-05,0
"3184","Gabon",2020-02-05,0
"3185","Gambia",2020-02-05,0
"3186","Georgia",2020-02-05,0
"3187","Germany",2020-02-05,12
"3188","Ghana",2020-02-05,0
"3189","Gibraltar",2020-02-05,0
"3190","Greece",2020-02-05,0
"3191","Greenland",2020-02-05,0
"3192","Grenada",2020-02-05,0
"3193","Guadeloupe",2020-02-05,0
"3194","Guatemala",2020-02-05,0
"3195","Guinea",2020-02-05,0
"3196","Guinea Bissau",2020-02-05,0
"3197","Guyana",2020-02-05,0
"3198","Haiti",2020-02-05,0
"3199","Holy See",2020-02-05,0
"3200","Honduras",2020-02-05,0
"3201","Hong Kong",2020-02-05,21
"3202","Hungary",2020-02-05,0
"3203","Iceland",2020-02-05,0
"3204","India",2020-02-05,3
"3205","Indonesia",2020-02-05,0
"3206","Iran",2020-02-05,0
"3207","Iraq",2020-02-05,0
"3208","Ireland",2020-02-05,0
"3209","Isle of Man",2020-02-05,0
"3210","Israel",2020-02-05,0
"3211","Italy",2020-02-05,2
"3212","Jamaica",2020-02-05,0
"3213","Japan",2020-02-05,23
"3214","Jordan",2020-02-05,0
"3215","Kazakhstan",2020-02-05,0
"3216","Kenya",2020-02-05,0
"3217","South Korea",2020-02-05,19
"3218","Kosovo",2020-02-05,0
"3219","Kuwait",2020-02-05,0
"3220","Kyrgyzstan",2020-02-05,0
"3221","Laos",2020-02-05,0
"3222","Latvia",2020-02-05,0
"3223","Lebanon",2020-02-05,0
"3224","Lesotho",2020-02-05,0
"3225","Liberia",2020-02-05,0
"3226","Libya",2020-02-05,0
"3227","Liechtenstein",2020-02-05,0
"3228","Lithuania",2020-02-05,0
"3229","Luxembourg",2020-02-05,0
"3230","Macau",2020-02-05,10
"3231","Madagascar",2020-02-05,0
"3232","Malawi",2020-02-05,0
"3233","Malaysia",2020-02-05,12
"3234","Maldives",2020-02-05,0
"3235","Mali",2020-02-05,0
"3236","Malta",2020-02-05,0
"3237","Marshall Islands",2020-02-05,0
"3238","Martinique",2020-02-05,0
"3239","Mauritania",2020-02-05,0
"3240","Mauritius",2020-02-05,0
"3241","Mayotte",2020-02-05,0
"3242","Mexico",2020-02-05,0
"3243","Micronesia",2020-02-05,0
"3244","Moldova",2020-02-05,0
"3245","Monaco",2020-02-05,0
"3246","Mongolia",2020-02-05,0
"3247","Montenegro",2020-02-05,0
"3248","Montserrat",2020-02-05,0
"3249","Morocco",2020-02-05,0
"3250","Mozambique",2020-02-05,0
"3251","MS Zaandam",2020-02-05,0
"3252","Namibia",2020-02-05,0
"3253","Nepal",2020-02-05,1
"3254","Netherlands",2020-02-05,0
"3255","New Caledonia",2020-02-05,0
"3256","New Zealand",2020-02-05,0
"3257","Nicaragua",2020-02-05,0
"3258","Niger",2020-02-05,0
"3259","Nigeria",2020-02-05,0
"3260","Macedonia",2020-02-05,0
"3261","Norway",2020-02-05,0
"3262","Oman",2020-02-05,0
"3263","Pakistan",2020-02-05,0
"3264","Panama",2020-02-05,0
"3265","Papua New Guinea",2020-02-05,0
"3266","Paraguay",2020-02-05,0
"3267","Peru",2020-02-05,0
"3268","Philippines",2020-02-05,2
"3269","Poland",2020-02-05,0
"3270","Portugal",2020-02-05,0
"3271","Qatar",2020-02-05,0
"3272","Reunion",2020-02-05,0
"3273","Romania",2020-02-05,0
"3274","Russian Federation",2020-02-05,2
"3275","Rwanda",2020-02-05,0
"3276","Saint Barthelemy",2020-02-05,0
"3277","Saint Helena, Ascension and Tristan da Cunha",2020-02-05,0
"3278","Saint Kitts and Nevis",2020-02-05,0
"3279","Saint Lucia",2020-02-05,0
"3280","Saint Pierre and Miquelon",2020-02-05,0
"3281","Saint Vincent and Grenadines",2020-02-05,0
"3282","Samoa",2020-02-05,0
"3283","San Marino",2020-02-05,0
"3284","Sao Tome and Principe",2020-02-05,0
"3285","Saudi Arabia",2020-02-05,0
"3286","Senegal",2020-02-05,0
"3287","Serbia",2020-02-05,0
"3288","Seychelles",2020-02-05,0
"3289","Sierra Leone",2020-02-05,0
"3290","Singapore",2020-02-05,28
"3291","Sint Maarten",2020-02-05,0
"3292","Slovakia",2020-02-05,0
"3293","Slovenia",2020-02-05,0
"3294","Solomon Islands",2020-02-05,0
"3295","Somalia",2020-02-05,0
"3296","South Africa",2020-02-05,0
"3297","South Sudan",2020-02-05,0
"3298","Spain",2020-02-05,1
"3299","Sri Lanka",2020-02-05,1
"3300","Saint Martin",2020-02-05,0
"3301","Sudan",2020-02-05,0
"3302","Suriname",2020-02-05,0
"3303","Sweden",2020-02-05,1
"3304","Switzerland",2020-02-05,0
"3305","Syria",2020-02-05,0
"3306","Chinese Taipei",2020-02-05,11
"3307","Tajikistan",2020-02-05,0
"3308","Tanzania",2020-02-05,0
"3309","Thailand",2020-02-05,25
"3310","Timor",2020-02-05,0
"3311","Togo",2020-02-05,0
"3312","Trinidad and Tobago",2020-02-05,0
"3313","Tunisia",2020-02-05,0
"3314","Turkey",2020-02-05,0
"3315","Turks and Caicos Islands",2020-02-05,0
"3316","Uganda",2020-02-05,0
"3317","Ukraine",2020-02-05,0
"3318","United Arab Emirates",2020-02-05,5
"3319","United Kingdom",2020-02-05,9
"3320","Uruguay",2020-02-05,0
"3321","United States of America",2020-02-05,11
"3322","Uzbekistan",2020-02-05,0
"3323","Vanuatu",2020-02-05,0
"3324","Venezuela",2020-02-05,0
"3325","Vietnam",2020-02-05,8
"3326","Wallis and Futuna",2020-02-05,0
"3327","Palestine",2020-02-05,0
"3328","Yemen",2020-02-05,0
"3329","Zambia",2020-02-05,0
"3330","Zimbabwe",2020-02-05,0
"3331","Afghanistan",2020-02-06,0
"3332","Albania",2020-02-06,0
"3333","Algeria",2020-02-06,0
"3334","Andorra",2020-02-06,0
"3335","Angola",2020-02-06,0
"3336","Anguilla",2020-02-06,0
"3337","Antigua and Barbuda",2020-02-06,0
"3338","Argentina",2020-02-06,0
"3339","Armenia",2020-02-06,0
"3340","Aruba",2020-02-06,0
"3341","Australia",2020-02-06,14
"3342","Austria",2020-02-06,0
"3343","Azerbaijan",2020-02-06,0
"3344","Bahamas",2020-02-06,0
"3345","Bahrain",2020-02-06,0
"3346","Bangladesh",2020-02-06,0
"3347","Barbados",2020-02-06,0
"3348","Belarus",2020-02-06,0
"3349","Belgium",2020-02-06,1
"3350","Belize",2020-02-06,0
"3351","Benin",2020-02-06,0
"3352","Bermuda",2020-02-06,0
"3353","Bhutan",2020-02-06,0
"3354","Bolivia",2020-02-06,0
"3355","Bonaire, Sint Eustatius and Saba",2020-02-06,0
"3356","Bosnia and Herzegovina",2020-02-06,0
"3357","Botswana",2020-02-06,0
"3358","Brazil",2020-02-06,0
"3359","British Virgin Islands",2020-02-06,0
"3360","Brunei",2020-02-06,0
"3361","Bulgaria",2020-02-06,0
"3362","Burkina Faso",2020-02-06,0
"3363","Myanmar",2020-02-06,0
"3364","Burundi",2020-02-06,0
"3365","Cabo Verde",2020-02-06,0
"3366","Cambodia",2020-02-06,1
