"country","year_week","count_deaths","r_deaths","R_epiestim_deaths","count_cases","r_cases","R_epiestim_cases","R_deaths","R_cases"
"India","2020-21",992,0.0266809866582576,1.1779737228079,42676,0.0551078337426191,1.32291366017091,1.18290618866038,1.39920668827661
"India","2020-22",1373,0.0464328997832997,1.28294723971659,51690,0.027375376839819,1.22881596219511,1.33080103538308,1.18792277369937
"India","2020-23",1741,0.0339230762857454,1.26400967233138,66076,0.0350773222121352,1.21867655797079,1.2358771413372,1.24445318685983
"India","2020-24",2385,0.0449627805077504,1.3649431711902,75813,0.0196377410297276,1.16326188134723,1.3194190316458,1.13276541977464
"India","2020-25",4179,0.080124694160782,1.37252246870346,92858,0.0289716660942871,1.20298301054634,1.60856830356504,1.19950514841456
"India","2020-26",2776,-0.0584372772601743,0.875200537684378,123036,0.0402007929878511,1.24972683196211,0.66361867667556,1.28296660980181
"India","2020-27",3218,0.0211070008465191,1.02731416017813,149095,0.0274438130274094,1.20357352649912,1.14311378535853,1.18841790158422
"India","2020-28",3481,0.01122279432273,1.09461036095273,180841,0.0275763579276214,1.2068642549534,1.0746182593147,1.18937721321443
"India","2020-29",4323,0.0309471424080276,1.18275369291603,239789,0.0403058825457826,1.26639506550047,1.21393564860658,1.28376421738356
"India","2020-30",5274,0.0284056403208,1.16694994575155,317410,0.0400621348000706,1.255823708785,1.19539018022207,1.28191469466416
"India","2020-31",5364,0.0024172682126196,1.07046097861281,368242,0.021220859593227,1.16268033348144,1.01579737395155,1.14391816356834
"India","2020-32",6251,0.0218616407900347,1.10874141382084,411379,0.0158249428528286,1.10803202522251,1.14845165199131,1.10618308698187
"India","2020-33",6535,0.00634727087521572,1.05671101788383,432589,0.00718187926347868,1.0621387693234,1.04179561239183,1.0473694558909
"India","2020-34",6621,0.00186772412378912,1.02549041802841,458685,0.00836794491538745,1.0631927953235,1.01219445879251,1.05532229210808
"India","2020-35",6927,0.00645434329967984,1.03561451326062,514897,0.0165147401006391,1.1003372788631,1.04250965088624,1.11096321858596
"India","2020-36",7173,0.00498530830054705,1.04537029814858,583368,0.0178359034848574,1.11235777185297,1.03273954379912,1.12015435665455
"India","2020-37",8080,0.0170096993412438,1.08166151377899,641814,0.0136400481474119,1.08349081664135,1.114401064852,1.09112671218997
"India","2020-38",8160,0.00140747092043023,1.02069791647957,641153,-0.000147203442931455,1.0096120338879,1.00918307111898,0.999052193582072
"India","2020-39",7660,-0.0090331693176451,0.960187674891533,587122,-0.0125764976138261,0.944098359021669,0.942360675998778,0.920326176483138
"India","2020-40",7143,-0.00998273251138064,0.937559455392568,549113,-0.00956119794005115,0.934122638006395,0.936423937386988,0.939056524243378
"India","2020-41",6465,-0.0142471205641449,0.910671340952594,496723,-0.0143245317787125,0.912349371684585,0.910049454193435,0.909575002375342
"India","2020-42",5460,-0.0241363174952867,0.863409031958355,429735,-0.020694826716924,0.879176785176811,0.850677163122606,0.871056800334496
"India","2020-43",4404,-0.0307050815566257,0.826771814224217,359686,-0.0254196158598627,0.857573650045906,0.812607344046824,0.843154438346603
"India","2020-44",3593,-0.0290751015327217,0.850698820808772,319354,-0.0169901747499055,0.894520176156001,0.821953043189882,0.893331016103206
"India","2020-45",4004,0.0154723361887989,0.999212537764639,324344,0.00221492508299594,0.968002767168391,1.10374455160342,1.01446984863955
"India","2020-46",3459,-0.0209020473568489,0.934812599823904,291470,-0.0152667994871525,0.938049825532885,0.869821199217984,0.903812184244065
"India","2020-47",3668,0.00838100349131239,0.999905161898449,294738,0.00159282022544962,0.984838721318031,1.05541006092414,1.01039512126163
"India","2020-48",3401,-0.0107967211955943,0.963832468208117,291826,-0.0014184416966346,0.974375843645595,0.931353370426891,0.990815455489439
"India","2020-49",3434,0.00137946520717507,0.97012350270645,245512,-0.0246874154810011,0.883041669169145,1.00900001266949,0.847441524613705
"India","2020-50",2782,-0.0300793812820047,0.868869347625546,206897,-0.0244463915698607,0.852745552439283,0.816187020152053,0.848855695091984
"India","2020-51",2455,-0.0178633331792525,0.872664833749603,171460,-0.0268387259482039,0.845387548580892,0.888049646375189,0.834883893499561
"India","2020-52",2091,-0.0229263343999982,0.862244172727959,152311,-0.0169179314410947,0.876380576429066,0.857808199159708,0.893768857777013
"India","2020-53",1748,-0.0255957347447361,0.85047037669079,132598,-0.0198003554973133,0.886885528462405,0.842125265533274,0.87640280976051
"India","2021-01",1511,-0.0208143705632487,0.86043082648383,126126,-0.00714865534245603,0.921176460640719,0.87034385936797,0.954211945632359
"India","2021-02",1259,-0.0260648468897703,0.847074305934004,105178,-0.0259467506180026,0.874232311888169,0.839387761435431,0.840076390415592
"India","2021-03",1051,-0.025796523309628,0.846332627923237,95963,-0.0130987789213524,0.903227262725554,0.840952885485097,0.917105690815616
"India","2021-04",922,-0.0187074496171939,0.858263960230299,89874,-0.00936485872777709,0.927225051922938,0.882962431934927,0.940284279194652
"India","2021-05",688,-0.0418223408033215,0.804607609905759,80584,-0.0155869386820367,0.918552159046594,0.750625212592451,0.901859423228568
"India","2021-06",652,-0.00767775371524153,0.90572663170972,78395,-0.00393428126113803,0.976475624674133,0.950875272500557,0.974639285969194
"India","2021-07",653,0.000218938192825459,1.0026007875302,89261,0.0185435017932119,1.09497096306569,1.00143240104634,1.12509637740233
"India","2021-08",772,0.0239153458211921,1.08771766203461,106391,0.0250794749284063,1.14491337551178,1.16305666332466,1.17138640177999
"India","2021-09",696,-0.0148049842414795,0.997552381592909,117157,0.0137705612512964,1.13633736531531,0.906633756892606,1.09202249470547
"India","2021-10",872,0.0322056805106514,1.18215166875523,155941,0.0408518307087026,1.30152044667072,1.22318502254882,1.28791280673403
"India","2021-11",1242,0.0505269769406349,1.34426567073516,260742,0.0734362402996881,1.47896498660835,1.36281920151075,1.55081336940021
"India","2021-12",1876,0.0589169810103923,1.45391401835717,393563,0.0588156777161211,1.42332575334121,1.42991912770141,1.42909697083492
"India","2021-13",3258,0.0788530942279744,1.54285382075146,549423,0.0476610685631404,1.40445806054335,1.59748690711792,1.34035641841791
"India","2021-14",5078,0.0634005675860905,1.50492017081951,938650,0.07651057659057,1.53210029223297,1.46660186895536,1.57719740292073
"India","2021-15",8590,0.0750973218162396,1.59158817137788,1534202,0.0701889974807111,1.47673361669108,1.56503446822294,1.5232451249147
"India","2021-16",16354,0.0919819685348031,1.61322410424136,2056121,0.0418301174068665,1.3330066094312,1.71420254860615,1.29536749666154
"India","2021-17",23836,0.0538177895921353,1.3760876910295,2807564,0.044499429350183,1.25590827205785,1.38889908786461,1.31584424286451
"India","2021-18",27157,0.0186339710216047,1.16018522973394,2736971,-0.00363790985610198,1.02349323944376,1.1257292091522,0.976536279477448
"India","2021-19",28274,0.00575825920126789,1.06134506729595,2302888,-0.0246696924318179,0.880955517657052,1.03787307948054,0.847545461933327
"India","2021-20",29330,0.00523831836350269,1.01702465495435,1786984,-0.0362335292647646,0.801125554130762,1.03441816293044,0.781402366024382
"India","2021-21",25380,-0.0206642029575883,0.902172383878347,1295087,-0.0459930583173796,0.742919465465953,0.871239494077192,0.728156475943474
"India","2021-22",20086,-0.0334197724735849,0.868306159762197,862441,-0.0580809160822308,0.691307945627867,0.797189502920368,0.665415190156677
"India","2021-23",25119,0.0319430681313225,1.02469857681626,600435,-0.0517303354625752,0.692188383172141,1.22125140306302,0.697938998099374
"India","2021-24",13830,-0.0852549123162482,0.690053467595542,424811,-0.0494300040570751,0.71273608151638,0.53695293921424,0.709958900239722
"India","2021-25",8595,-0.0679513581202649,0.60111915475858,344110,-0.0300975700615044,0.776988576102491,0.616766466534171,0.816082822765474
"Israel","2020-01",0,NA,NA,0,NA,NA,NA,NA
"Israel","2020-02",0,NA,3.46573590279973,0,NA,3.46573590279973,NA,NA
"Israel","2020-03",0,NA,3.46573590279973,0,NA,3.46573590279973,NA,NA
"Israel","2020-04",0,NA,3.46573590279973,0,NA,3.46573590279973,NA,NA
"Israel","2020-05",0,NA,3.46573590279973,0,NA,3.46573590279973,NA,NA
"Israel","2020-06",0,NA,3.46573590279973,0,NA,3.46573590279973,NA,NA
"Israel","2020-07",0,NA,3.46573590279973,0,NA,4.51427676452287,NA,NA
"Israel","2020-08",0,NA,3.46573590279973,2,Inf,4.01469923521732,NA,NA
"Israel","2020-09",0,NA,3.46573590279973,8,0.198042051588556,2.91607492796422,NA,2.85356636941736
"Israel","2020-10",0,NA,3.46573590279973,29,0.183979184043805,3.63382859552076,NA,2.68153972294032
"Israel","2020-11",0,NA,3.99646199740559,211,0.283508900498513,3.34968856980759,NA,4.04663717012943
"Israel","2020-12",1,Inf,5.97308359080156,821,0.194094996568052,2.89311685171438,NA,2.80461171940697
"Israel","2020-13",14,0.377008189945037,3.25186919952563,3176,0.1932649589878,2.18894145539467,5.66081045579955,2.79438381814475
"Israel","2020-14",34,0.126757599285843,1.97940381805993,4183,0.0393437355821674,1.29165800110871,2.04850725693285,1.27647321911403
"Israel","2020-15",54,0.0660890745640161,1.50682083301238,2715,-0.0617481055820232,0.811469400594647,1.48887555984145,0.647072057359942
"Israel","2020-16",69,0.0350174940047121,1.1600365176862,2346,-0.0208686004506593,0.821673020104418,1.24400775760666,0.870020560366364
"Israel","2020-17",27,-0.13403851979899,0.62246084534939,1907,-0.029597203373286,0.786972059013746,0.347656838099863,0.818952271513185
"Israel","2020-18",33,0.0286672422088788,0.866647244851872,810,-0.122321765419134,0.520168738668985,1.19729091578684,0.388483889025561
"Israel","2020-19",20,-0.0715393268446413,0.755297496684545,269,-0.157474695437806,0.366761260586585,0.599648991829817,0.27434692006253
"Israel","2020-20",20,0,0.851734045953608,140,-0.0932955652846478,0.417458004391225,1.0000087081713,0.50218392435226
"Israel","2020-21",8,-0.130898675982022,0.570511949329647,103,-0.0438447763399526,0.801689682150317,0.358319197034097,0.739676790838957
"Israel","2020-22",5,-0.0671433756065336,0.727960275298883,351,0.175151033605176,2.03174018481343,0.620662635257686,2.57692366360989
"Israel","2020-23",13,0.136501635003919,1.39097389772865,844,0.12533803873287,1.84864112707037,2.14888587965833,2.0341319428129
"Israel","2020-24",4,-0.168379285191664,0.621893796874376,1206,0.0509874118130248,1.43122345424314,0.243903376511808,1.36644970333006
"Israel","2020-25",4,0,0.992738874160218,1657,0.0453856628770617,1.40289897255356,1.0000087081713,1.32268686201532
"Israel","2020-26",12,0.156944612666873,1.76404898961984,2977,0.0837010490841733,1.64862688815155,2.36927250358149,1.63999020214862
"Israel","2020-27",13,0.0114346725247909,1.42049372413695,6203,0.104873851993906,1.67828818733538,1.07605901521426,1.83382880790107
"Israel","2020-28",31,0.124148263860516,1.748676428878,8712,0.0485240485199541,1.39273669436919,2.02213198791495,1.34709599148608
"Israel","2020-29",47,0.0594514853178446,1.46340916598268,11619,0.0411343290814379,1.25467786921805,1.43426192151122,1.29006274127036
"Israel","2020-30",61,0.0372466089233218,1.26868025976308,11667,0.000588950662999289,1.05222934973063,1.26067082491162,1.00384134906029
"Israel","2020-31",66,0.0112544111218735,1.10552330912944,11069,-0.00751656220546186,0.966005921910695,1.07483317503774,0.951891031236779
"Israel","2020-32",64,-0.00439595123810767,1.04894720538673,9977,-0.0148379949245881,0.927987649893864,0.971688826305493,0.906431888658166
"Israel","2020-33",85,0.0405383104472349,1.28877815641095,9678,-0.00434673936574904,0.97038505942934,1.28552939025134,0.97200306688729
"Israel","2020-34",149,0.0801850070650204,1.3490191097509,10471,0.0112506089905998,1.04320260670868,1.60909508485312,1.07480732857382
"Israel","2020-35",85,-0.0801850070650204,0.803621155282567,10869,0.00532930989653211,1.10104604218573,0.559626423683655,1.03502226909923
"Israel","2020-36",100,0.0232169899282536,0.993082667452946,16624,0.0607046762536888,1.37141856492929,1.15807740484583,1.44447607707455
"Israel","2020-37",100,0,1.06205755385721,25952,0.0636287490823044,1.40159548086347,1.0000087081713,1.46848420577994
"Israel","2020-38",137,0.0449729628342905,1.28303073587425,31831,0.029170282824256,1.25831713349589,1.31949765673213,1.20095116137105
"Israel","2020-39",210,0.0610180864127634,1.36895419983116,42599,0.0416271601598005,1.21185529044305,1.44703757519949,1.29381873420967
"Israel","2020-40",253,0.0266117082871502,1.20110935284682,37149,-0.0195562751314753,0.931596182685114,1.18240641431177,0.877865143827845
"Israel","2020-41",264,0.00607994491697084,1.05088576695223,23653,-0.064492413730515,0.703003173353529,1.04001421112793,0.633553294422183
"Israel","2020-42",226,-0.0222020148391472,0.907321697655692,12018,-0.0967263472679614,0.555593756391253,0.862094696576151,0.487788256806288
"Israel","2020-43",188,-0.0262990052060481,0.854216383593722,6302,-0.0922197832252362,0.529362831797303,0.838023403191233,0.506751838643402
"Israel","2020-44",157,-0.025742308211663,0.837953330396025,4983,-0.0335478462908308,0.691258408938576,0.841269340794309,0.79646665132749
"Israel","2020-45",120,-0.038393437509466,0.766791013960223,4431,-0.016772403868845,0.857112251147575,0.769416711061475,0.894651254920187
"Israel","2020-46",58,-0.10386410460509,0.617575274869793,4573,0.00450630749408081,1.00122980946851,0.458670212461709,1.02956620627783
"Israel","2020-47",74,0.0348031546653929,0.939552392559185,5268,0.0202116198864452,1.12014983911359,1.2424127849287,1.13680043333859
"Israel","2020-48",58,-0.0348031546653929,0.876302228956547,6577,0.031703990062597,1.22148176417605,0.789403228095843,1.21949271975891
"Israel","2020-49",53,-0.0128787281420425,0.969902654375469,9221,0.04827211103397,1.31652008019986,0.918461710315915,1.34512627643381
"Israel","2020-50",82,0.0623467619588759,1.29802045762522,12658,0.0452579906851585,1.33683397076429,1.45792816517452,1.32169974377167
"Israel","2020-51",102,0.0311790808600026,1.264817692287,18500,0.0542116151044522,1.38632054102141,1.2156369554869,1.39204077774709
"Israel","2020-52",139,0.0442144456923458,1.30735440826684,27627,0.0572889747604372,1.39414275997843,1.31364856493893,1.41674211337351
"Israel","2020-53",193,0.0468880365391705,1.32259153442821,38201,0.0462954482675747,1.34300467274832,1.33433713093525,1.32973427890941
"Israel","2021-01",256,0.0403553222249539,1.28009208284625,52876,0.0464411223481129,1.28340053376661,1.2841395606652,1.33086486727512
"Israel","2021-02",316,0.03008068130105,1.2425749390339,56626,0.00978838485346547,1.08644437994554,1.2075931032572,1.06489590770908
"Israel","2021-03",432,0.0446690535224569,1.21909678762678,49380,-0.0195603942534826,0.931381563349011,1.31715220680532,0.877840452775227
"Israel","2021-04",359,-0.0264433142508331,0.941746073054894,45208,-0.012610203084213,0.947579991868378,0.837183252187454,0.920118130325603
"Israel","2021-05",333,-0.0107399855011193,0.91112355169141,54202,0.02592053511518,1.02352394344808,0.931706238530026,1.17742747257244
"Israel","2021-06",274,-0.0278591976560534,0.839116225414225,27006,-0.0995226777992788,0.669433658063646,0.828967901684894,0.47624742502248
"Israel","2021-07",182,-0.0584459170444678,0.742083077950554,24913,-0.0115241868507831,0.809462451975421,0.663575158695854,0.926836250975978
"Israel","2021-08",173,-0.00724501322557378,0.861640882835802,25774,0.00485378232611864,0.974645998467917,0.953603739198749,1.0318675915079
"Israel","2021-09",141,-0.0292188148742301,0.853513452425908,25088,-0.0038537982426003,0.945655564555305,0.821126372488989,0.975154209350288
"Israel","2021-10",126,-0.01606828334667,0.851657482404224,16727,-0.0579093519768751,0.732893859742034,0.898928292599815,0.666281169355455
"Israel","2021-11",73,-0.0779746379718695,0.722002766693081,8252,-0.100938369302981,0.550842183162282,0.569695053819168,0.470470314139587
"Israel","2021-12",96,0.0391269643313493,0.979676384287223,3773,-0.111797879175262,0.473975913259609,1.27483412103868,0.427607686474533
"Israel","2021-13",49,-0.0960754133367443,0.710121601402584,2434,-0.0626192066309769,0.560668890046049,0.490499529620741,0.642761667333237
"Israel","2021-14",61,0.0312933665803835,0.935850074950055,1712,-0.0502676738351121,0.652455177086451,1.21647580468682,0.705567047590613
"Israel","2021-15",34,-0.0835019056510214,0.677251751744311,1002,-0.0765234678652682,0.635878029348008,0.544726622616293,0.576366318075791
"Israel","2021-16",14,-0.126757599285843,0.513370637381981,924,-0.0115773157147323,0.775670508867657,0.372692298573576,0.926506887765106
"Israel","2021-17",14,0,0.768759322747813,492,-0.0900333364499109,0.58010732598425,1.0000087081713,0.516115433225301
"Israel","2021-18",11,-0.0344517224024126,0.809768919879007,0,-Inf,0.290243842725624,0.791376739721161,NA
"Israel","2021-19",5,-0.112636765766324,0.833413615118311,543,Inf,1.69449474522661,0.424402572437461,NA
"Israel","2021-20",22,0.211657791560602,1.67631637409586,200,-0.142684564769414,0.658496055419873,3.02650175317857,0.319334405130103
"Israel","2021-21",7,-0.163590329186143,0.635366481986177,153,-0.0382684921650859,0.646928468722397,0.256993042243197,0.770106913897652
"Israel","2021-22",7,0,0.829008206946315,105,-0.053782510176416,0.709153657721669,1.0000087081713,0.687323339363767
"Israel","2021-23",9,0.0359020611829866,1.02856341451207,97,-0.0113213388077344,1.04145305987153,1.25060358373673,0.928094441680379
"Israel","2021-24",0,-Inf,0.32006863593404,266,0.144112190039759,2.27146208620019,NA,2.22937166981575
"Israel","2021-25",2,Inf,1.11748250566246,1055,0.196828533875495,2.2844880894349,NA,2.83845926687616
"Italy","2020-01",0,NA,NA,0,NA,NA,NA,NA
"Italy","2020-02",0,NA,3.46573590279973,0,NA,3.46573590279973,NA,NA
"Italy","2020-03",0,NA,3.46573590279973,0,NA,3.46573590279973,NA,NA
"Italy","2020-04",0,NA,3.46573590279973,0,NA,5.01874915479378,NA,NA
"Italy","2020-05",0,NA,3.46573590279973,3,Inf,2.81742527728332,NA,NA
"Italy","2020-06",0,NA,3.46573590279973,0,-Inf,0.587311174522982,NA,NA
"Italy","2020-07",0,NA,4.51427676452287,0,NA,15.1062154914726,NA,NA
"Italy","2020-08",2,Inf,7.16469257208855,129,Inf,6.95150474517705,NA,NA
"Italy","2020-09",33,0.400480054415219,5.72068395832076,1557,0.355814823924618,3.60043016259654,6.11984754089803,5.26526645881515
"Italy","2020-10",331,0.329372973415798,3.73046967445655,5686,0.18503516005385,2.60937426116602,4.7964681869707,2.6942268785104
"Italy","2020-11",1445,0.21053517502421,2.6398255398534,16605,0.153099548799986,2.1801271730741,3.01200365388866,2.32679747989828
"Italy","2020-12",3665,0.132959859110603,1.92539441412425,35158,0.107164047649856,1.68615252489134,2.11205481414642,1.85560632401271
"Italy","2020-13",5305,0.0528316338181902,1.37750312586294,38551,0.0131614073760599,1.15115757829925,1.38105150233275,1.08784544841592
"Italy","2020-14",5108,-0.00540597627080765,1.02471190402,31259,-0.0299535293273924,0.897553221442495,0.965253289703816,0.816908210192048
"Italy","2020-15",4012,-0.0345025811529434,0.861030501716642,27415,-0.0187452894089085,0.870908550638837,0.791090946444791,0.882734809187664
"Italy","2020-16",3759,-0.00930527221680688,0.892735504690144,22609,-0.0275346073945475,0.843755171147651,0.940657084790983,0.830846816153174
"Italy","2020-17",2984,-0.0329840403200752,0.827149147601437,18703,-0.0270948740419023,0.821828680625782,0.799651839381998,0.833396464436277
"Italy","2020-18",2240,-0.040969830924938,0.773587259725,13042,-0.0515012885471218,0.733329238277931,0.755270267127863,0.699130114705
"Italy","2020-19",1676,-0.0414379805438653,0.761799399058011,8353,-0.063650594742463,0.674518052946849,0.752717263076778,0.637681304581485
"Italy","2020-20",1348,-0.0311125699385394,0.779017128915937,6365,-0.0388295033949142,0.722489877607671,0.810281331636781,0.767010880922591
"Italy","2020-21",877,-0.0614100427285813,0.700364409213107,4423,-0.0519994333033115,0.712590575198419,0.648749694617845,0.696541217809787
"Italy","2020-22",630,-0.0472553104266578,0.710669255965976,3161,-0.0479899665218156,0.706011145457516,0.72143994399527,0.717548595760191
"Italy","2020-23",484,-0.0376621303812781,0.767868762257688,1979,-0.0668995380875789,0.681328456348718,0.773461947110616,0.621841444466198
"Italy","2020-24",446,-0.0116808506709382,0.850022690599728,1991,0.00086362263737578,0.861586211597568,0.925865249736738,1.00563191413765
"Italy","2020-25",289,-0.0619846091296617,0.693101235619046,1510,-0.0395039106078895,0.849857122293257,0.64590001503757,0.763299313263666
"Italy","2020-26",104,-0.146005112710151,0.484864659401718,1811,0.0259670754392062,1.01480270218035,0.308857319054237,1.17776232102144
"Italy","2020-27",123,0.0239704937472921,0.793910198378662,1301,-0.0472494256244154,0.850977640740133,1.16345043217488,0.721471167652421
"Italy","2020-28",93,-0.0399406946027374,0.832055387442768,1450,0.0154900509860164,0.994208265928873,0.760901464428265,1.10386698272525
"Italy","2020-29",91,-0.00310571237662941,0.899272361922276,1373,-0.00779506137809273,1.00458365318829,0.979948488638712,0.950136474378108
"Italy","2020-30",62,-0.0548178744959655,0.76549693771189,1684,0.0291676841477573,1.13912086732839,0.682005890231773,1.20093223492863
"Italy","2020-31",47,-0.0395695404764333,0.787597143068907,1952,0.0210975103101094,1.1642019230446,0.762938720065666,1.14304675341346
"Italy","2020-32",51,0.0116682901448953,1.30460255376493,2496,0.0351192803594687,1.2352969872397,1.07764898826907,1.24476563016454
"Italy","2020-33",191,0.188635399331758,1.7298244368793,3349,0.0419960490435552,1.32761748389759,2.73776249518007,1.29663457295641
"Italy","2020-34",41,-0.21981448019176,0.488751731024154,5430,0.0690396200191109,1.48156749587312,0.129566630801985,1.5135607372248
"Italy","2020-35",40,-0.00352751608433879,0.672888960382122,8873,0.0701534034153367,1.41973613069035,0.977243466333722,1.52294464160398
"Italy","2020-36",64,0.0671433756065337,1.22685907976722,9416,0.00848534458639641,1.13243597733116,1.49766721564935,1.05611151735097
"Italy","2020-37",69,0.0107462030339411,1.17403516534541,10119,0.0102863535413782,1.06928474251315,1.07138185677626,1.06826489148119
"Italy","2020-38",97,0.0486577819865891,1.29439725122658,10403,0.00395419733444789,1.04801978141462,1.34814228341113,1.02591605188895
"Italy","2020-39",128,0.0396170407737478,1.26812711445808,11714,0.0169557830826903,1.12131244754737,1.27854165937251,1.11402625746752
"Italy","2020-40",151,0.0236070818421867,1.18779503038245,15459,0.0396295214780866,1.33125214044471,1.16085711297748,1.27863616607049
"Italy","2020-41",180,0.0250967162964694,1.29929688382122,29621,0.092898887318269,1.67221229264315,1.17151004728241,1.72254559513589
"Italy","2020-42",377,0.105612619508257,1.74879711319699,59291,0.0991391363693707,1.74838851809577,1.84083631302883,1.77999604606762
"Italy","2020-43",795,0.106585275315189,1.79948586582671,111541,0.0902763874981606,1.66409853100109,1.8500876796518,1.69875034861327
"Italy","2020-44",1488,0.0895494429626722,1.68281378322798,183553,0.0711587454021179,1.47928912192813,1.69219079129514,1.53144586604891
"Italy","2020-45",2568,0.0779563499166878,1.5622059954245,225769,0.0295726997891436,1.23241282423245,1.58970079963217,1.20388424473224
"Italy","2020-46",3835,0.0572917212845007,1.39216022118015,243425,0.0107566477444557,1.08545847836313,1.41676427981862,1.07145271897317
"Italy","2020-47",4594,0.0257973813496696,1.20475448279725,230339,-0.00789382143454791,0.959409843256896,1.17654169092753,0.949514764901233
"Italy","2020-48",5081,0.0143938554778126,1.10522753559285,176310,-0.0381869039329023,0.825894613366687,1.09630680479428,0.770557818105897
"Italy","2020-49",5174,0.00259114159317749,1.01678473682715,143700,-0.0292165737439556,0.81338967941348,1.01693897798155,0.82113925999313
"Italy","2020-50",4442,-0.021791622613086,0.914879257833347,114834,-0.032034312257284,0.823082495629571,0.864529280428128,0.805035155190233
"Italy","2020-51",4279,-0.00534076971965085,0.919343592737031,109473,-0.00682995196779989,0.904936315996632,0.965667961347926,0.956225303591224
"Italy","2020-52",3126,-0.0448521579193421,0.82518493451221,94511,-0.0209945305239276,0.914141216420254,0.7342606303001,0.869270098737793
"Italy","2020-53",3407,0.0122968438113635,0.985039075906658,107750,0.0187282141631369,1.06328489917663,1.08193409346995,1.12638867457315
"Italy","2021-01",3423,0.000669317267031267,1.00881568814823,121045,0.0166212354716227,1.07278957602642,1.00436504742591,1.11170234791471
"Italy","2021-02",3422,-4.17405825780744e-05,0.997089405369249,104786,-0.0206060288725967,0.919240405020211,0.999737423876208,0.871586611817371
"Italy","2021-03",3284,-0.00588042626854571,0.968068236703873,85536,-0.0289975478886473,0.86310718296539,0.962239425406732,0.822399363641836
"Italy","2021-04",3055,-0.0103260855666604,0.939446964739103,86219,0.00113617586545029,0.957059853150172,0.934283006881467,1.00741062792595
"Italy","2021-05",2757,-0.0146623515116998,0.908299301119207,83706,-0.0042257016429478,0.979499427080091,0.907506311412726,0.972776217448789
"Italy","2021-06",2304,-0.0256423413154307,0.870029379764925,85141,0.00242829231108382,1.00709739189559,0.84185304493484,1.01586973144177
"Italy","2021-07",2141,-0.0104819618894427,0.911450197849383,87367,0.00368699018571677,1.05753939590183,0.933312066670633,1.02415236314469
"Italy","2021-08",1981,-0.0110958916987331,0.94135726842371,116019,0.0405194762579367,1.21613986731388,0.929494050928745,1.28538629795289
"Italy","2021-09",2086,0.00737808412316668,1.02918521854701,142221,0.0290897449990471,1.19062105892668,1.04868247332358,1.20036468180021
"Italy","2021-10",2360,0.0176304660655626,1.10670664456979,155656,0.0128951797683654,1.09486806204031,1.11872206852886,1.0860230144829
"Italy","2021-11",2797,0.0242693993117577,1.13809601702814,153234,-0.00224032562442718,1.0141649256255,1.1655861278144,0.985512759247014
"Italy","2021-12",2991,0.00958005220399833,1.07845238318686,155681,0.00226326815023751,0.994430640741244,1.06348840454396,1.01478691795738
"Italy","2021-13",3097,0.00497516019189353,1.04278338870156,136207,-0.0190904649210959,0.898106056313003,1.03267225055216,0.880660112715064
"Italy","2021-14",3224,0.00574127480761657,1.01177531516857,101550,-0.0419463570536689,0.813295930622509,1.03776010801047,0.749950971886488
"Italy","2021-15",2673,-0.0267744839268,0.88733944616814,100317,-0.00174515941359227,0.920486851345937,0.835257199834497,0.988705394267793
"Italy","2021-16",2311,-0.0207887294092198,0.866211679733498,92543,-0.0115231101091715,0.928622950786551,0.870496748666038,0.926842926801787
"Italy","2021-17",1939,-0.0250725650045327,0.85325155260668,82088,-0.0171259369724484,0.893946786139699,0.845184761253324,0.89250856904147
"Italy","2021-18",1656,-0.022538188613921,0.851601372007951,66448,-0.0301960222387872,0.828787271859214,0.860103580376871,0.815518966964451
"Italy","2021-19",1323,-0.0320718815471785,0.820709332927545,47912,-0.0467219559894623,0.751699043635197,0.804821775565652,0.724273237676552
"Italy","2021-20",1069,-0.0304540361557015,0.810334506693257,33061,-0.0530016649989811,0.709665551125767,0.81404241772545,0.691350631768161
"Italy","2021-21",821,-0.037707971653231,0.767866608347307,23820,-0.0468326822917342,0.71314471687964,0.773207987875034,0.723684467504894
"Italy","2021-22",477,-0.0775723740805838,0.668881840933418,16425,-0.05310299993664,0.705146275348063,0.571539480369382,0.690827159311857
"Italy","2021-23",479,0.00059772950322487,0.826955233375331,12444,-0.0396522836193262,0.731326403080252,1.00389854695535,0.762484251611978
"Italy","2021-24",268,-0.0829590881285798,0.66783450257617,8104,-0.0612686874412869,0.679020378548712,0.547147873035466,0.649451972042143
"Italy","2021-25",202,-0.0403884690156646,0.700038836972508,5093,-0.0663558170062735,0.622772307660933,0.758448148899586,0.624475028329567
"Netherlands","2020-01",0,NA,NA,0,NA,NA,NA,NA
"Netherlands","2020-02",0,NA,3.46573590279973,0,NA,3.46573590279973,NA,NA
"Netherlands","2020-03",0,NA,3.46573590279973,0,NA,3.46573590279973,NA,NA
"Netherlands","2020-04",0,NA,3.46573590279973,0,NA,3.46573590279973,NA,NA
"Netherlands","2020-05",0,NA,3.46573590279973,0,NA,3.46573590279973,NA,NA
"Netherlands","2020-06",0,NA,3.46573590279973,0,NA,3.46573590279973,NA,NA
"Netherlands","2020-07",0,NA,3.46573590279973,0,NA,3.46573590279973,NA,NA
"Netherlands","2020-08",0,NA,3.46573590279973,0,NA,9.37440042129511,NA,NA
"Netherlands","2020-09",0,NA,5.01874915479378,13,Inf,8.86288549188643,NA,NA
"Netherlands","2020-10",3,Inf,4.57066016525437,252,0.423497104292841,3.70538482874882,NA,6.59178388788433
